Species,Population,Name,Sex,Age,Subject #,Test % Correct,1st Half % Correct,2nd Half % Correct,Trial_type,N_trials
Capuchin,Institute of Cognitive Sciences and Technologies,Rubens,M,7,12,100,100,100,n_2nd_correct,5
Capuchin,Yale University,NN,M,16,13,100,100,100,n_2nd_correct,5
Capuchin,Yale University,AG,M,16,14,90,80,100,n_2nd_correct,5
Capuchin,Yale University,FL,M,15,15,100,100,100,n_2nd_correct,5
Capuchin,Yale University,AH,M,5,16,100,100,100,n_2nd_correct,5
Capuchin,Yale University,JM,F,15,17,100,100,100,n_2nd_correct,5
Capuchin,Yale University,HG,F,11,18,100,100,100,n_2nd_correct,5
Capuchin,Yale University,MD,F,10,19,100,100,100,n_2nd_correct,5
Capuchin,Yale University,HR,F,6,20,80,60,100,n_2nd_correct,5
Capuchin,Yale University,MP,F,4,21,100,100,100,n_2nd_correct,5
Capuchin,Yale University,HB,F,3,22,90,100,80,n_2nd_correct,4
Chimpanzee,MPI - Leipzig,Trudi,F,18,1,100,100,100,n_2nd_correct,5
Chimpanzee,MPI - Leipzig,Jahaga,F,18,2,100,100,100,n_2nd_correct,5
Chimpanzee,MPI - Leipzig,Alex,M,10,3,100,100,100,n_2nd_correct,5
Chimpanzee,MPI - Leipzig,Alexandra,F,11,4,100,100,100,n_2nd_correct,5
Chimpanzee,MPI - Leipzig,Fifi,F,18,5,100,100,100,n_2nd_correct,5
Coquerel's sifaka,Duke Lemur Center,Gordian,M,12.353424657534246,1,80,60,100,n_2nd_correct,5
Coquerel's sifaka,Duke Lemur Center,Anastasia,F,4.3095890410958901,2,0,0,0,n_2nd_correct,0
Coquerel's sifaka,Duke Lemur Center,Pia,F,9.24931506849315,3,0,0,0,n_2nd_correct,0
Coquerel's sifaka,Duke Lemur Center,Antonia,F,10.219178082191782,4,20,0,40,n_2nd_correct,2
Coquerel's sifaka,Duke Lemur Center,Gratian,M,6.1287671232876715,5,20,0,40,n_2nd_correct,2
Coquerel's sifaka,Duke Lemur Center,Jovian,M,4.1671232876712327,6,60,40,80,n_2nd_correct,4
Coquerel's sifaka,Duke Lemur Center,Tiberius,M,21.394520547945206,7,30,0,60,n_2nd_correct,3
Coquerel's sifaka,Duke Lemur Center,Matlida,F,1.7178082191780821,8,10,0,20,n_2nd_correct,1
Coquerel's sifaka,Duke Lemur Center,Lucius,M,3.4356164383561643,9,66.66666666666666,60,75,n_2nd_correct,3.75
Coquerel's sifaka,Duke Lemur Center,Marcus,M,5.5671232876712331,10,77.77777777777779,80,75,n_2nd_correct,3.75
Coyote,"Logan Field Station, Utah",3.1,F,3,1,100,100,100,n_2nd_correct,5
Coyote,"Logan Field Station, Utah",3.2,M,6,2,70,80,60,n_2nd_correct,3
Coyote,"Logan Field Station, Utah",3.3,F,4,3,100,100,100,n_2nd_correct,5
Coyote,"Logan Field Station, Utah",4.2,M,3,4,100,100,100,n_2nd_correct,5
Coyote,"Logan Field Station, Utah",4.3,F,2,5,100,100,100,n_2nd_correct,5
Coyote,"Logan Field Station, Utah",5.0999999999999996,M,3,6,100,100,100,n_2nd_correct,5
Coyote,"Logan Field Station, Utah",5.2,F,3,7,90,80,100,n_2nd_correct,5
Coyote,"Logan Field Station, Utah",5.3,M,6,8,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Amber,F,6,1,80,60,100,n_2nd_correct,5
Domestic Dog,Duke,Aspen,F,2,2,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Astro,M,3,3,50,100,0,n_2nd_correct,0
Domestic Dog,Duke,Bailey,M,7,4,70,60,80,n_2nd_correct,4
Domestic Dog,Duke,Bender,M,1,5,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Bonnie,F,9,6,70,60,80,n_2nd_correct,4
Domestic Dog,Duke,Bowie,M,5,7,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Buffy,F,6,8,50,60,40,n_2nd_correct,2
Domestic Dog,Duke,Cassie,F,8,9,30,0,60,n_2nd_correct,3
Domestic Dog,Duke,Cassie(2),F,8,10,20,20,20,n_2nd_correct,1
Domestic Dog,Duke,Chewie,M,3,11,60,40,80,n_2nd_correct,4
Domestic Dog,Duke,Chloe,F,1,12,90,100,80,n_2nd_correct,4
Domestic Dog,Duke,Clara,F,8,13,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Cricket,F,3,14,80,80,80,n_2nd_correct,4
Domestic Dog,Duke,Dakota,F,3,15,90,100,80,n_2nd_correct,4
Domestic Dog,Duke,Dallas,M,4,16,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Dax,M,1,17,40,20,60,n_2nd_correct,3
Domestic Dog,Duke,Diva,F,9,18,80,100,60,n_2nd_correct,3
Domestic Dog,Duke,Ela,F,10,19,40,60,20,n_2nd_correct,1
Domestic Dog,Duke,Ellie,F,2,20,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Friday,M,7,21,30,20,40,n_2nd_correct,2
Domestic Dog,Duke,Gertie,F,5,22,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Ginger,F,3,23,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Griffin,M,5,24,60,60,60,n_2nd_correct,3
Domestic Dog,Duke,Gus,M,2,25,70,60,80,n_2nd_correct,4
Domestic Dog,Duke,Harbor,M,4,26,60,60,60,n_2nd_correct,3
Domestic Dog,Duke,Jada,F,4,27,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Jimmy,M,7,28,60,40,80,n_2nd_correct,4
Domestic Dog,Duke,Joey,M,7,29,90,100,80,n_2nd_correct,4
Domestic Dog,Duke,Kali,F,9,30,30,40,20,n_2nd_correct,1
Domestic Dog,Duke,Lily,F,10,31,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Lucky,M,7,32,30,20,40,n_2nd_correct,2
Domestic Dog,Duke,Ludo,M,2,33,90,80,100,n_2nd_correct,5
Domestic Dog,Duke,Lula Belle,F,11,34,50,80,20,n_2nd_correct,1
Domestic Dog,Duke,Mazie,F,7,35,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Milo,M,1,36,50,40,60,n_2nd_correct,3
Domestic Dog,Duke,Morgan,M,11,37,90,80,100,n_2nd_correct,5
Domestic Dog,Duke,Murphy,M,2,38,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Norman,M,4,39,90,80,100,n_2nd_correct,5
Domestic Dog,Duke,Peanut,F,2,40,70,60,80,n_2nd_correct,4
Domestic Dog,Duke,Poppy,F,6,41,60,40,80,n_2nd_correct,4
Domestic Dog,Duke,Rex,M,8,42,90,80,100,n_2nd_correct,5
Domestic Dog,Duke,Sadie,F,7,43,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Sam,M,1,44,80,80,80,n_2nd_correct,4
Domestic Dog,Duke,Spencer,M,7,45,90,80,100,n_2nd_correct,5
Domestic Dog,Duke,Spike,M,4,46,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Tiger,F,9,47,30,40,20,n_2nd_correct,1
Domestic Dog,Duke,Turbo,M,2,48,60,40,80,n_2nd_correct,4
Domestic Dog,Duke,Vespa,F,1,49,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Wonton,M,4,50,50,60,40,n_2nd_correct,2
Domestic Dog,Duke,Zen,M,5,51,60,60,60,n_2nd_correct,3
Domestic Dog,Duke,Zep,M,5,52,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Zephyr,M,3,53,100,100,100,n_2nd_correct,5
Domestic Dog,Duke,Zoey,F,1,54,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Mira,F,5,55,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Guenni,M,1,56,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Luna,F,7,57,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Benji,M,6,58,90,80,100,n_2nd_correct,5
Domestic Dog,MPI,Migo,M,2,59,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Aimee,F,3,60,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Sammy,M,8,61,90,80,100,n_2nd_correct,5
Domestic Dog,MPI,Jazzy,F,3,62,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Chiquita,F,2,63,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Colin,M,2,64,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Judy,F,2,65,100,100,100,n_2nd_correct,5
Domestic Dog,MPI,Blue,M,3,66,100,100,100,n_2nd_correct,5
Eurasian jay,University of Cambridge,Quito,M,4,1,60,40,80,n_2nd_correct,4
Eurasian jay,University of Cambridge,Ohorougu,F,3,2,40,60,20,n_2nd_correct,1
Eurasian jay,University of Cambridge,Wilson,M,3,3,20,20,20,n_2nd_correct,1
Eurasian jay,University of Cambridge,Hoy,M,3,4,100,100,100,n_2nd_correct,5
Eurasian jay,University of Cambridge,Hunter,F,3,5,60,60,60,n_2nd_correct,3
Eurasian jay,University of Cambridge,Romero,M,3,6,70,60,80,n_2nd_correct,4
Fox squirrel,UC Berkeley,Cal,F,Unkown,1,90,100,80,n_2nd_correct,4
Fox squirrel,UC Berkeley,Missi,U,Unkown,2,50,20,80,n_2nd_correct,4
Fox squirrel,UC Berkeley,Tornado,U,Unkown,3,70,60,80,n_2nd_correct,4
Fox squirrel,UC Berkeley,Dot,F,Unkown,4,30,20,40,n_2nd_correct,2
Fox squirrel,UC Berkeley,Boomerang,U,Unkown,5,80,60,100,n_2nd_correct,5
Fox squirrel,UC Berkeley,Jemaine,F,Unkown,6,80,80,80,n_2nd_correct,4
Fox squirrel,UC Berkeley,Van,U,Unkown,7,50,60,40,n_2nd_correct,2
Fox squirrel,UC Berkeley,Nemo,F,Unkown,8,80,80,80,n_2nd_correct,4
Fox squirrel,UC Berkeley,Picasso,F,Unkown,9,90,80,100,n_2nd_correct,5
Fox squirrel,UC Berkeley,Grumpy,F,Unkown,10,60,40,80,n_2nd_correct,4
Fox squirrel,UC Berkeley,Rooster Jr,M,Unkown,11,100,100,100,n_2nd_correct,5
Fox squirrel,UC Berkeley,Rooster,M,Unkown,12,40,60,20,n_2nd_correct,1
Fox squirrel,UC Berkeley,Slow Eater,U,Unkown,13,50,60,40,n_2nd_correct,2
Golden Monkey,Beijing Wildlife Park,Lao er,M,21,1,40,40,40,n_2nd_correct,2
Golden Monkey,Beijing Wildlife Park,Xiao Zai,F,3,2,10,0,20,n_2nd_correct,1
Golden Monkey,Beijing Wildlife Park,Xiao Hai,M,20,3,0,0,0,n_2nd_correct,0
Golden Monkey,Beijing Wildlife Park,Wu Mei,F,8,4,80,60,100,n_2nd_correct,5
Golden Monkey,Beijing Wildlife Park,Tao Tao,F,4,5,40,20,60,n_2nd_correct,3
Golden Monkey,Beijing Wildlife Park,Liu Mei,F,7,6,60,20,100,n_2nd_correct,5
Golden Monkey,Beijing Wildlife Park,Jian Jian,M,16,7,50,60,40,n_2nd_correct,2
Golden Monkey,Beijing Wildlife Park,Xiao Mei,F,17,8,0,0,0,n_2nd_correct,0
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg25,M,12,1,30,0,60,n_2nd_correct,3
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cgBIG,M,5,2,100,100,100,n_2nd_correct,5
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg33,F,5,3,100,100,100,n_2nd_correct,5
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cgRT,F,3,4,10,20,0,n_2nd_correct,0
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg40,F,5,5,90,80,100,n_2nd_correct,5
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg03,F,5,6,80,100,60,n_2nd_correct,3
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg02,F,5,7,70,60,80,n_2nd_correct,4
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg28,F,7,8,50,20,80,n_2nd_correct,4
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg43,M,10,9,70,40,100,n_2nd_correct,5
Golden-headed lion tamarin,Laboratorio Tropical de Primatologia,cg13,F,5,10,30,20,40,n_2nd_correct,2
Gorilla,MPI - Leipzig,Viringika,F,16,1,100,100,100,n_2nd_correct,5
Gorilla,MPI - Leipzig,Kibara,F,7,2,100,100,100,n_2nd_correct,5
Gorilla,MPI - Leipzig,Louna,F,4,3,80,100,60,n_2nd_correct,3
Gorilla,National Zoo,Kwame,M,10,4,100,100,100,n_2nd_correct,5
Gorilla,National Zoo,Haloko,F,42,5,90,80,100,n_2nd_correct,5
Gorilla,National Zoo,Mandara,F,28,6,90,100,80,n_2nd_correct,4
Gorilla,National Zoo,Kojo,M,8,7,90,100,80,n_2nd_correct,4
Gorilla,National Zoo,Baraka,M,17,8,100,100,100,n_2nd_correct,5
Gorilla,National Zoo,Kigali,F,15,9,100,100,100,n_2nd_correct,5
Gray wolf,Wolf Science Center,Kaspar,M,2.6767123287671235,1,90,100,80,n_2nd_correct,4
Gray wolf,Wolf Science Center,Apache,M,2.2575342465753425,2,70,60,80,n_2nd_correct,4
Gray wolf,Wolf Science Center,Cherokee,M,1.6767123287671233,3,90,80,100,n_2nd_correct,5
Gray wolf,Wolf Science Center,Shima,F,2.6767123287671235,4,90,80,100,n_2nd_correct,5
Gray wolf,Wolf Science Center,Nanuk,M,1.6767123287671233,5,100,100,100,n_2nd_correct,5
Gray wolf,Wolf Science Center,Tatonga,F,1.6767123287671233,6,50,0,100,n_2nd_correct,5
Gray wolf,Wolf Science Center,Geronimo,M,1.6767123287671233,7,20,20,20,n_2nd_correct,1
Gray wolf,Wolf Science Center,Yukon,F,1.6767123287671233,8,70,60,80,n_2nd_correct,4
Gray wolf,Wolf Science Center,Wapi,M,0.73424657534246573,9,80,80,80,n_2nd_correct,4
Gray wolf,Wolf Science Center,Kenai,M,0.31506849315068491,10,100,100,100,n_2nd_correct,5
Gray wolf,Wolf Science Center,Aragorn,M,2.6767123287671235,11,90,100,80,n_2nd_correct,4
Hamadryus baboon,North Carolina Zoo,Tchabu,M,5,1,100,100,100,n_2nd_correct,5
Hamadryus baboon,North Carolina Zoo,Cairo,M,5,2,90,80,100,n_2nd_correct,5
Hamadryus baboon,North Carolina Zoo,Geb,M,6,3,60,20,100,n_2nd_correct,5
Hamadryus baboon,North Carolina Zoo,Matilda,F,20,4,0,0,0,n_2nd_correct,0
Hamadryus baboon,North Carolina Zoo,Mendi,F,12,5,50,20,80,n_2nd_correct,4
Hamadryus baboon,North Carolina Zoo,Gondar,M,12,6,100,100,100,n_2nd_correct,5
Hamadryus baboon,North Carolina Zoo,Tukio,M,5,7,90,100,80,n_2nd_correct,4
Hamadryus baboon,North Carolina Zoo,Marta,F,23,8,20,0,40,n_2nd_correct,2
Hamadryus baboon,North Carolina Zoo,Riya,F,7,9,100,100,100,n_2nd_correct,5
Marmoset,University of Zurich,Juniper,M,12,1,11.11111111111111,0,25,n_2nd_correct,1.25
Marmoset,University of Zurich,Kapi,M,7,2,30,20,40,n_2nd_correct,2
Marmoset,University of Zurich,Kantor,M,6,3,60,80,40,n_2nd_correct,2
Marmoset,University of Zurich,Kaliper,M,8,4,0,0,0,n_2nd_correct,0
Marmoset,University of Zurich,Kalium,F,12,5,20,0,40,n_2nd_correct,2
Marmoset,University of Zurich,Venus,F,5,6,40,60,20,n_2nd_correct,1
Marmoset,University of Zurich,Venezia,F,4,7,50,40,60,n_2nd_correct,3
Marmoset,University of Zurich,Vesta,F,8,8,30,0,60,n_2nd_correct,3
Marmoset,University of Zurich,Verona,F,8,9,90,80,100,n_2nd_correct,5
Marmoset,University of Zurich,Vreni,F,8,10,20,0,40,n_2nd_correct,2
Marmoset,University of Zurich,Juri,M,9,11,0,0,0,n_2nd_correct,0
Mongolian gerbil,UC Berkeley,Dva,F,1.5,1,50,40,60,n_2nd_correct,3
Mongolian gerbil,UC Berkeley,Adlin,M,1.5,2,60,60,60,n_2nd_correct,3
Mongolian gerbil,UC Berkeley,Tri,M,1.5,3,50,40,60,n_2nd_correct,3
Mongolian gerbil,UC Berkeley,Chetryi,F,1.5,4,60,40,80,n_2nd_correct,4
Mongolian gerbil,UC Berkeley,Alti,F,0.5,5,80,100,60,n_2nd_correct,3
Mongolian gerbil,UC Berkeley,Ooch,M,0.5,6,70,80,60,n_2nd_correct,3
Mongolian gerbil,UC Berkeley,Besh,M,0.5,7,90,100,80,n_2nd_correct,4
Mongolian gerbil,UC Berkeley,Ni,F,0.5,8,90,80,100,n_2nd_correct,5
Mongolian gerbil,UC Berkeley,Roku,F,0.5,9,77.77777777777779,60,100,n_2nd_correct,5
Mongolian gerbil,UC Berkeley,Vente,F,0.5,10,70,40,100,n_2nd_correct,5
Mongolian gerbil,UC Berkeley,Sekkiz,F,0.5,11,60,60,60,n_2nd_correct,3
Mongoose lemur,Duke Lemur Center,Concepcion,F,23.336986301369862,1,30,0,60,n_2nd_correct,3
Mongoose lemur,Duke Lemur Center,Moheli,F,20.802739726027397,2,30,0,60,n_2nd_correct,3
Mongoose lemur,Duke Lemur Center,Eduardo,M,14.926027397260274,3,40,20,60,n_2nd_correct,3
Mongoose lemur,Duke Lemur Center,Paco,M,10.813698630136987,4,90,80,100,n_2nd_correct,5
Mongoose lemur,Duke Lemur Center,Mercedes,M,4.0575342465753428,5,70,60,80,n_2nd_correct,4
Mongoose lemur,Duke Lemur Center,Piedad,F,21.849315068493151,6,70,80,60,n_2nd_correct,3
Mongoose lemur,Duke Lemur Center,Julio,M,19.268493150684932,7,70,60,80,n_2nd_correct,4
Mongoose lemur,Duke Lemur Center,Maddie,F,3.2876712328767121,8,100,100,100,n_2nd_correct,5
Mongoose lemur,Duke Lemur Center,Sancho,M,26.712328767123289,9,50,40,60,n_2nd_correct,3
Mongoose lemur,Duke Lemur Center,Flor,F,23.065753424657533,10,40,0,80,n_2nd_correct,4
Olive baboon,Seneca Park Zoo,Jefferson,M,4,1,70,60,80,n_2nd_correct,4
Olive baboon,Seneca Park Zoo,Kalamata,M,3,2,90,100,80,n_2nd_correct,4
Olive baboon,Seneca Park Zoo,Mansino,M,6,3,70,80,60,n_2nd_correct,3
Olive baboon,Seneca Park Zoo,Olive Oil,F,4,4,80,80,80,n_2nd_correct,4
Olive baboon,Seneca Park Zoo,Pearl,F,3,5,70,40,100,n_2nd_correct,5
Olive baboon,Seneca Park Zoo,Pepperella,F,17,6,80,100,60,n_2nd_correct,3
Olive baboon,Seneca Park Zoo,Sabina,F,4,7,60,80,40,n_2nd_correct,2
Olive baboon,Seneca Park Zoo,Ursula,F,13,8,90,80,100,n_2nd_correct,5
Orange-winged Amazon,University of St. Andrews,BUR - Benny,M,ADULT,1,40,20,60,n_2nd_correct,3
Orange-winged Amazon,University of St. Andrews,RR- Stumpy,M,ADULT,2,50,60,40,n_2nd_correct,2
Orange-winged Amazon,University of St. Andrews,PUR - Pete,M,ADULT,3,50,60,40,n_2nd_correct,2
Orange-winged Amazon,University of St. Andrews,PIR - Bo,M,ADULT,4,40,60,20,n_2nd_correct,1
Orange-winged Amazon,University of St. Andrews,BUL -Tulip,F,ADULT,5,40,40,40,n_2nd_correct,2
Orange-winged Amazon,University of St. Andrews,GDL - Ricky,M,ADULT,6,50,20,80,n_2nd_correct,4
Orange-winged Amazon,University of St. Andrews,OR - Simon,M,ADULT,7,40,0,80,n_2nd_correct,4
Orange-winged Amazon,University of St. Andrews,OL - Piglet,F,ADULT,8,70,80,60,n_2nd_correct,3
Orange-winged Amazon,University of St. Andrews,SR - Penny,F,ADULT,9,70,80,60,n_2nd_correct,3
Orange-winged Amazon,University of St. Andrews,LGR - Belle,F,ADULT,10,50,40,60,n_2nd_correct,3
Orange-winged Amazon,University of St. Andrews,PIL - Rocky,M,ADULT,11,40,0,80,n_2nd_correct,4
Orange-winged Amazon,University of St. Andrews,GYLSR _ Freckles,M,ADULT,12,70,60,80,n_2nd_correct,4
Orangutan,MPI - Leipzig,Kila,F,11,1,100,100,100,n_2nd_correct,5
Orangutan,MPI - Leipzig,Padana,F,13,2,100,100,100,n_2nd_correct,5
Orangutan,MPI - Leipzig,Dokana,F,22,3,100,100,100,n_2nd_correct,5
Orangutan,MPI - Leipzig,Pini,F,23,4,100,100,100,n_2nd_correct,5
Orangutan,MPI - Leipzig,Raaja,F,7,5,100,100,100,n_2nd_correct,5
Orangutan,National Zoo,Lucy,F,37,6,100,100,100,n_2nd_correct,5
Orangutan,National Zoo,Iris,F,23,7,100,100,100,n_2nd_correct,5
Orangutan,National Zoo,Kiko,M,22,8,100,100,100,n_2nd_correct,5
Orangutan,National Zoo,Batang,F,13,9,100,100,100,n_2nd_correct,5
Orangutan,National Zoo,Bonnie,F,33,10,100,100,100,n_2nd_correct,5
Orangutan,National Zoo,Kyle,M,13,11,90,100,80,n_2nd_correct,4
Red-bellied lemur,Duke Lemur Center,Hopi,F,19.994520547945207,1,80,80,80,n_2nd_correct,4
Red-bellied lemur,Duke Lemur Center,Dido,F,26.079452054794519,2,80,60,100,n_2nd_correct,5
Red-bellied lemur,Duke Lemur Center,Navajo,M,22.164383561643834,3,90,80,100,n_2nd_correct,5
Red-bellied lemur,Duke Lemur Center,Cheyenne,F,21.887671232876713,4,20,0,40,n_2nd_correct,2
Red-bellied lemur,Duke Lemur Center,Iroquois,M,17.93972602739726,5,50,60,40,n_2nd_correct,2
Red-bellied lemur,Duke Lemur Center,Hannibal,M,23.745205479452054,6,60,20,100,n_2nd_correct,5
Red-bellied lemur,Duke Lemur Center,Fox,F,15.063013698630137,7,100,100,100,n_2nd_correct,5
Red-bellied lemur,Duke Lemur Center,Mohawk,M,28.161643835616438,8,30,20,40,n_2nd_correct,2
Rhesus macaque,Duke University,Curry,F,9,1,90,80,100,n_2nd_correct,5
Rhesus macaque,Duke University,Mikulski,F,14,2,90,80,100,n_2nd_correct,5
Rhesus macaque,Duke University,Feinstein,F,15,3,90,80,100,n_2nd_correct,5
Rhesus macaque,Duke University,Bails,F,9,4,90,80,100,n_2nd_correct,5
Rhesus macaque,Duke University,Schroeder,F,14,5,90,80,100,n_2nd_correct,5
Rhesus macaque,Duke University,Boxer,F,14,6,30,20,40,n_2nd_correct,2
Ring-tailed Lemur,Duke Lemur Center,CapnLee,M,8.1589041095890416,1,30,40,20,n_2nd_correct,1
Ring-tailed Lemur,Duke Lemur Center,Nemo,M,20.895890410958906,2,50,40,60,n_2nd_correct,3
Ring-tailed Lemur,Duke Lemur Center,Cleonomis,F,20.827397260273973,3,40,20,60,n_2nd_correct,3
Ring-tailed Lemur,Duke Lemur Center,Tellus,F,4.13972602739726,4,90,80,100,n_2nd_correct,5
Ring-tailed Lemur,Duke Lemur Center,Ginger,F,2.1671232876712327,5,90,80,100,n_2nd_correct,5
Ring-tailed Lemur,Duke Lemur Center,Teres,M,13.057534246575342,6,100,100,100,n_2nd_correct,5
Ring-tailed Lemur,Duke Lemur Center,Nicea,F,5.4356164383561643,7,60,60,60,n_2nd_correct,3
Ring-tailed Lemur,Duke Lemur Center,Berisades,M,5.4082191780821915,8,70,40,100,n_2nd_correct,5
Ring-tailed Lemur,Duke Lemur Center,Cleis,F,24.117808219178084,9,50,40,60,n_2nd_correct,3
Ring-tailed Lemur,Duke Lemur Center,Lilah,F,4.4219178082191783,10,80,80,80,n_2nd_correct,4
Ring-tailed Lemur,Duke Lemur Center,Ivy,M,3.1013698630136988,11,88.88888888888889,80,100,n_2nd_correct,5
Ruffed Lemur,Duke Lemur Center,Alphard,M,18.92876712328767,1,80,80,80,n_2nd_correct,4
Ruffed Lemur,Duke Lemur Center,Borealis,M,19.87945205479452,2,20,20,20,n_2nd_correct,1
Ruffed Lemur,Duke Lemur Center,Antilia,F,18.934246575342467,3,60,60,60,n_2nd_correct,3
Ruffed Lemur,Duke Lemur Center,Carina,F,4.0821917808219181,4,100,100,100,n_2nd_correct,5
Ruffed Lemur,Duke Lemur Center,Aries,M,0.87671232876712324,5,60,40,80,n_2nd_correct,4
Ruffed Lemur,Duke Lemur Center,Little Dipper,F,5.9068493150684933,6,80,80,80,n_2nd_correct,4
Ruffed Lemur,Duke Lemur Center,Junior,M,4.3589041095890408,7,80,80,80,n_2nd_correct,4
Ruffed Lemur,Duke Lemur Center,Comet,M,24.043835616438358,8,50,40,60,n_2nd_correct,3
Ruffed Lemur,Duke Lemur Center,Grace,F,12.271232876712329,9,70,60,80,n_2nd_correct,4
Ruffed Lemur,Duke Lemur Center,Diphda,F,19.17808219178082,10,66.66666666666666,60,75,n_2nd_correct,3.75
Ruffed Lemur,Duke Lemur Center,Hunter,M,11.849315068493151,11,100,100,100,n_2nd_correct,5
Song sparrow,Duke University,Bk-OR,M,unkown,1,10,0,20,n_2nd_correct,1
Song sparrow,Duke University,FY-WW,M,unkown,2,10,20,0,n_2nd_correct,0
Song sparrow,Duke University,G-BkBk,M,unkown,3,20,20,20,n_2nd_correct,1
Song sparrow,Duke University,G-OO,M,unkown,4,20,20,20,n_2nd_correct,1
Song sparrow,Duke University,G-PkPk,M,unkown,5,20,20,20,n_2nd_correct,1
Song sparrow,Duke University,G-WG,M,unkown,6,50,20,80,n_2nd_correct,4
Song sparrow,Duke University,O-BkBk,M,unkown,7,70,60,80,n_2nd_correct,4
Song sparrow,Duke University,O-lBl lBl,M,unkown,8,50,0,100,n_2nd_correct,5
Song sparrow,Duke University,O-PuPu,M,unkown,9,0,0,0,n_2nd_correct,0
Song sparrow,Duke University,Pu-BkBk,M,unkown,10,20,20,20,n_2nd_correct,1
Song sparrow,Duke University,Pu-RR,M,unkown,11,30,0,60,n_2nd_correct,3
Song sparrow,Duke University,R-WdBl,M,unkown,12,40,60,20,n_2nd_correct,1
Song sparrow,Duke University,W-OW,M,unkown,13,0,0,0,n_2nd_correct,0
Song sparrow,Duke University,W-PkPk,M,unkown,14,10,0,20,n_2nd_correct,1
Song sparrow,Duke University,W-PuW,M,unkown,15,20,20,20,n_2nd_correct,1
Song sparrow,Duke University,W-RW,M,unkown,16,20,0,40,n_2nd_correct,2
Song sparrow,Duke University,Y-BkBk,M,unkown,17,60,60,60,n_2nd_correct,3
Song sparrow,Duke University,Y-dBldBl,M,unkown,18,40,20,60,n_2nd_correct,3
Song sparrow,Duke University,Y-OO,M,unkown,19,30,20,40,n_2nd_correct,2
Song sparrow,Duke University,Y-RY,M,unkown,20,10,0,20,n_2nd_correct,1
Squirrel monkey,Kyoto University,Boo,M,18,1,20,20,20,n_2nd_correct,1
Squirrel monkey,Kyoto University,Coboo,M,17,2,10,0,20,n_2nd_correct,1
Squirrel monkey,Kyoto University,Gye,F,16,3,0,0,0,n_2nd_correct,0
Squirrel monkey,Kyoto University,Lucca,F,14,4,20,20,20,n_2nd_correct,1
Squirrel monkey,Kyoto University,Yaya,F,14,5,0,0,0,n_2nd_correct,0
Squirrel monkey,Kyoto University,Homer,F,16,6,10,0,20,n_2nd_correct,1
Squirrel monkey,Kyoto University,Roi,M,9,7,0,0,0,n_2nd_correct,0
Squirrel monkey,Kyoto University,Kantaro,F,9,8,50,20,80,n_2nd_correct,4
Squirrel monkey,Kyoto University,Sora,F,4,9,0,0,0,n_2nd_correct,0
Squirrel monkey,Kyoto University,Sayuri,F,4,10,0,0,0,n_2nd_correct,0
Squirrel monkey,"Living Links, University of St. Andrews",Rio,M,12,11,100,100,100,n_2nd_correct,5
Squirrel monkey,"Living Links, University of St. Andrews",Jasmine,F,10,12,0,0,0,n_2nd_correct,0
Squirrel monkey,"Living Links, University of St. Andrews",Toomi,F,6,13,20,20,20,n_2nd_correct,1
Squirrel monkey,"Living Links, University of St. Andrews",Sancha,F,3,14,40,20,60,n_2nd_correct,3
Squirrel monkey,"Living Links, University of St. Andrews",Cali,F,7,15,100,100,100,n_2nd_correct,5
